,size_l,og,fg,abv,ibu,color,boilsize,boiltime,boilgravity,efficiency,mashthickness,pitchrate,primarytemp,review_taste,beer_abv,sugarscale_Plato,sugarscale_Specific Gravity,brewmethod_All Grain,brewmethod_BIAB,brewmethod_Partial Mash,brewmethod_extract
152,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,4.25,6.0,1.0,0.0,1.0,0.0,0.0,0.0
153,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,3.2333333333333334,6.0,1.0,0.0,1.0,0.0,0.0,0.0
154,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,4.071428571428571,5.7,1.0,0.0,1.0,0.0,0.0,0.0
155,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
156,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,3.772727272727273,7.5,1.0,0.0,1.0,0.0,0.0,0.0
157,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,3.5,10.6,1.0,0.0,1.0,0.0,0.0,0.0
158,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,3.5,7.0,1.0,0.0,1.0,0.0,0.0,0.0
159,19.0,14.8899,3.86637,5.97,0.0,43.93,26.0,60.0,11.0,78.0,3.5,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
160,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.625,4.5,0.0,1.0,0.0,1.0,0.0,0.0
161,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.8333333333333335,8.5,0.0,1.0,0.0,1.0,0.0,0.0
162,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.465045592705167,7.3999999999999995,0.0,1.0,0.0,1.0,0.0,0.0
163,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.7,5.61,0.0,1.0,0.0,1.0,0.0,0.0
164,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.204241071428571,10.0,0.0,1.0,0.0,1.0,0.0,0.0
165,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0
166,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.208333333333333,6.7,0.0,1.0,0.0,1.0,0.0,0.0
167,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.0,5.2,0.0,1.0,0.0,1.0,0.0,0.0
168,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.837982832618026,6.2,0.0,1.0,0.0,1.0,0.0,0.0
169,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.333333333333333,8.0,0.0,1.0,0.0,1.0,0.0,0.0
170,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.5,5.0,0.0,1.0,0.0,1.0,0.0,0.0
171,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.0,8.5,0.0,1.0,0.0,1.0,0.0,0.0
172,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.9,6.6,0.0,1.0,0.0,1.0,0.0,0.0
173,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.75,6.0,0.0,1.0,0.0,1.0,0.0,0.0
174,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.25,7.8,0.0,1.0,0.0,1.0,0.0,0.0
175,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
176,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.0,7.3,0.0,1.0,0.0,1.0,0.0,0.0
177,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.25,6.0,0.0,1.0,0.0,1.0,0.0,0.0
178,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.2333333333333334,6.0,0.0,1.0,0.0,1.0,0.0,0.0
179,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.071428571428571,5.7,0.0,1.0,0.0,1.0,0.0,0.0
180,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0
181,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.772727272727273,7.5,0.0,1.0,0.0,1.0,0.0,0.0
182,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.5,10.6,0.0,1.0,0.0,1.0,0.0,0.0
183,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,3.5,7.0,0.0,1.0,0.0,1.0,0.0,0.0
184,18.93,1.062,1.011,6.66,46.06,27.47,26.5,60.0,1.044,35.0,0.0,0.35,21.11,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
185,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.625,4.5,0.0,1.0,1.0,0.0,0.0,0.0
186,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.8333333333333335,8.5,0.0,1.0,1.0,0.0,0.0,0.0
187,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.465045592705167,7.3999999999999995,0.0,1.0,1.0,0.0,0.0,0.0
188,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.7,5.61,0.0,1.0,1.0,0.0,0.0,0.0
189,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.204241071428571,10.0,0.0,1.0,1.0,0.0,0.0,0.0
190,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
191,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.208333333333333,6.7,0.0,1.0,1.0,0.0,0.0,0.0
192,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0
193,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.837982832618026,6.2,0.0,1.0,1.0,0.0,0.0,0.0
194,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.333333333333333,8.0,0.0,1.0,1.0,0.0,0.0,0.0
195,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.5,5.0,0.0,1.0,1.0,0.0,0.0,0.0
196,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0
197,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.9,6.6,0.0,1.0,1.0,0.0,0.0,0.0
198,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.75,6.0,0.0,1.0,1.0,0.0,0.0,0.0
199,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.25,7.8,0.0,1.0,1.0,0.0,0.0,0.0
200,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
201,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0
202,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.25,6.0,0.0,1.0,1.0,0.0,0.0,0.0
203,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.2333333333333334,6.0,0.0,1.0,1.0,0.0,0.0,0.0
204,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.071428571428571,5.7,0.0,1.0,1.0,0.0,0.0,0.0
205,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
206,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.772727272727273,7.5,0.0,1.0,1.0,0.0,0.0,0.0
207,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.5,10.6,0.0,1.0,1.0,0.0,0.0,0.0
208,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,3.5,7.0,0.0,1.0,1.0,0.0,0.0,0.0
209,20.8,1.074,1.022,6.93,27.61,20.36,28.4,60.0,1.054,70.0,3.1,0.35,17.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
210,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.625,4.5,0.0,1.0,1.0,0.0,0.0,0.0
211,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.8333333333333335,8.5,0.0,1.0,1.0,0.0,0.0,0.0
212,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.465045592705167,7.3999999999999995,0.0,1.0,1.0,0.0,0.0,0.0
213,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.7,5.61,0.0,1.0,1.0,0.0,0.0,0.0
214,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.204241071428571,10.0,0.0,1.0,1.0,0.0,0.0,0.0
215,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
216,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.208333333333333,6.7,0.0,1.0,1.0,0.0,0.0,0.0
217,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0
218,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.837982832618026,6.2,0.0,1.0,1.0,0.0,0.0,0.0
219,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.333333333333333,8.0,0.0,1.0,1.0,0.0,0.0,0.0
220,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.5,5.0,0.0,1.0,1.0,0.0,0.0,0.0
221,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0
222,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.9,6.6,0.0,1.0,1.0,0.0,0.0,0.0
223,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.75,6.0,0.0,1.0,1.0,0.0,0.0,0.0
224,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.25,7.8,0.0,1.0,1.0,0.0,0.0,0.0
225,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
226,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0
227,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.25,6.0,0.0,1.0,1.0,0.0,0.0,0.0
228,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.2333333333333334,6.0,0.0,1.0,1.0,0.0,0.0,0.0
229,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.071428571428571,5.7,0.0,1.0,1.0,0.0,0.0,0.0
230,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
231,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.772727272727273,7.5,0.0,1.0,1.0,0.0,0.0,0.0
232,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.5,10.6,0.0,1.0,1.0,0.0,0.0,0.0
233,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,3.5,7.0,0.0,1.0,1.0,0.0,0.0,0.0
234,20.82,1.059,1.015,5.81,36.95,12.52,26.5,60.0,1.046,70.0,1.5,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
235,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.625,4.5,0.0,1.0,1.0,0.0,0.0,0.0
236,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.8333333333333335,8.5,0.0,1.0,1.0,0.0,0.0,0.0
237,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.465045592705167,7.3999999999999995,0.0,1.0,1.0,0.0,0.0,0.0
238,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.7,5.61,0.0,1.0,1.0,0.0,0.0,0.0
239,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.204241071428571,10.0,0.0,1.0,1.0,0.0,0.0,0.0
240,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
241,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.208333333333333,6.7,0.0,1.0,1.0,0.0,0.0,0.0
242,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0
243,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.837982832618026,6.2,0.0,1.0,1.0,0.0,0.0,0.0
244,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.333333333333333,8.0,0.0,1.0,1.0,0.0,0.0,0.0
245,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.5,5.0,0.0,1.0,1.0,0.0,0.0,0.0
246,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0
247,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.9,6.6,0.0,1.0,1.0,0.0,0.0,0.0
248,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.75,6.0,0.0,1.0,1.0,0.0,0.0,0.0
249,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.25,7.8,0.0,1.0,1.0,0.0,0.0,0.0
250,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
251,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0
252,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.25,6.0,0.0,1.0,1.0,0.0,0.0,0.0
253,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.2333333333333334,6.0,0.0,1.0,1.0,0.0,0.0,0.0
254,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.071428571428571,5.7,0.0,1.0,1.0,0.0,0.0,0.0
255,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
256,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.772727272727273,7.5,0.0,1.0,1.0,0.0,0.0,0.0
257,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.5,10.6,0.0,1.0,1.0,0.0,0.0,0.0
258,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,3.5,7.0,0.0,1.0,1.0,0.0,0.0,0.0
259,41.64,1.079,1.023,7.32,37.4,11.91,47.32,60.0,1.069,75.0,1.25,0.0,18.89,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
260,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.625,4.5,0.0,1.0,1.0,0.0,0.0,0.0
261,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.8333333333333335,8.5,0.0,1.0,1.0,0.0,0.0,0.0
262,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.465045592705167,7.3999999999999995,0.0,1.0,1.0,0.0,0.0,0.0
263,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.7,5.61,0.0,1.0,1.0,0.0,0.0,0.0
264,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.204241071428571,10.0,0.0,1.0,1.0,0.0,0.0,0.0
265,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
266,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.208333333333333,6.7,0.0,1.0,1.0,0.0,0.0,0.0
267,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0
268,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.837982832618026,6.2,0.0,1.0,1.0,0.0,0.0,0.0
269,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.333333333333333,8.0,0.0,1.0,1.0,0.0,0.0,0.0
270,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.5,5.0,0.0,1.0,1.0,0.0,0.0,0.0
271,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0
272,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.9,6.6,0.0,1.0,1.0,0.0,0.0,0.0
273,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.75,6.0,0.0,1.0,1.0,0.0,0.0,0.0
274,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.25,7.8,0.0,1.0,1.0,0.0,0.0,0.0
275,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
276,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0
277,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.25,6.0,0.0,1.0,1.0,0.0,0.0,0.0
278,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.2333333333333334,6.0,0.0,1.0,1.0,0.0,0.0,0.0
279,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.071428571428571,5.7,0.0,1.0,1.0,0.0,0.0,0.0
280,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
281,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.772727272727273,7.5,0.0,1.0,1.0,0.0,0.0,0.0
282,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.5,10.6,0.0,1.0,1.0,0.0,0.0,0.0
283,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,3.5,7.0,0.0,1.0,1.0,0.0,0.0,0.0
284,18.93,1.096,1.022,9.7,54.87,21.63,24.61,90.0,1.074,70.0,1.5,0.0,19.44,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
285,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.625,4.5,0.0,1.0,1.0,0.0,0.0,0.0
286,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.8333333333333335,8.5,0.0,1.0,1.0,0.0,0.0,0.0
287,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.465045592705167,7.3999999999999995,0.0,1.0,1.0,0.0,0.0,0.0
288,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.7,5.61,0.0,1.0,1.0,0.0,0.0,0.0
289,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.204241071428571,10.0,0.0,1.0,1.0,0.0,0.0,0.0
290,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
291,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.208333333333333,6.7,0.0,1.0,1.0,0.0,0.0,0.0
292,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0
293,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.837982832618026,6.2,0.0,1.0,1.0,0.0,0.0,0.0
294,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.333333333333333,8.0,0.0,1.0,1.0,0.0,0.0,0.0
295,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.5,5.0,0.0,1.0,1.0,0.0,0.0,0.0
296,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0
297,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.9,6.6,0.0,1.0,1.0,0.0,0.0,0.0
298,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.75,6.0,0.0,1.0,1.0,0.0,0.0,0.0
299,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.25,7.8,0.0,1.0,1.0,0.0,0.0,0.0
300,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
301,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0
302,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.25,6.0,0.0,1.0,1.0,0.0,0.0,0.0
303,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.2333333333333334,6.0,0.0,1.0,1.0,0.0,0.0,0.0
304,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.071428571428571,5.7,0.0,1.0,1.0,0.0,0.0,0.0
305,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
306,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.772727272727273,7.5,0.0,1.0,1.0,0.0,0.0,0.0
307,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.5,10.6,0.0,1.0,1.0,0.0,0.0,0.0
308,20.82,1.08,1.015,8.52,41.98,9.7,24.61,60.0,1.068,69.0,1.5,0.0,0.0,3.5,7.0,0.0,1.0,1.0,0.0,0.0,0.0
